copy_id,follower_user_id,trader_user_id,start_date,end_date,copy_percentage,max_copy_amount,total_copied_trades,total_pnl_usd,is_active,stop_loss_enabled,take_profit_enabled
CPY_87B4A030,USR_92E9F82A,USR_7C72066B,2022-11-20,,75,3919.24,65,1121.24,True,False,True
CPY_DC1FAC28,USR_E8E66237,USR_0C1C20D6,2024-01-20,,10,757.08,113,-484.27,False,False,True
CPY_705D6D6B,USR_C6E9A193,USR_D83EE0CF,2023-05-28,2024-07-02,100,424.93,32,354.93,False,True,False
CPY_DD38AEB1,USR_45C3A760,USR_0C1C20D6,2022-07-27,2023-10-21,20,1191.76,110,1804.44,False,False,False
CPY_2138BA37,USR_6D4300C5,USR_783417DB,2021-04-14,,25,284.71,15,660.63,False,True,True
CPY_2E067E0D,USR_71BC784A,USR_A31FFCC1,2022-09-21,,25,242.89,169,1585.87,True,False,False
CPY_B551A88B,USR_93D5F91E,USR_0F68A31D,2020-07-13,,75,4779.08,49,-802.25,False,False,True
CPY_1B98CBF5,USR_B4EC3513,USR_F864B0DB,2022-05-20,2023-04-12,20,4648.32,131,1723.92,True,True,False
CPY_E3F86B53,USR_87390728,USR_C80FC1B3,2023-08-08,,75,4871.03,26,1508.32,False,False,True
CPY_920ADFDD,USR_6701FBCA,USR_A9E024EC,2020-02-28,2020-08-04,75,732.35,110,1684.9,False,False,False
CPY_B1349EE7,USR_BE7E9233,USR_F6630DDD,2021-06-26,2022-04-26,100,4029.45,142,4.32,True,False,True
CPY_CC4807BF,USR_A5327D4D,USR_A3E86A4B,2024-01-12,,100,1575.46,24,1529.54,False,False,True
CPY_D9FEDC59,USR_FE63055E,USR_183888E2,2021-06-29,,25,3666.53,177,1446.19,False,True,False
CPY_685473BA,USR_0E3765EC,USR_082CC899,2023-10-08,,10,3334.6,36,961.94,False,True,False
CPY_479AAC3F,USR_50B19421,USR_3386A09C,2020-03-20,,100,2782.75,15,-407.75,False,True,True
CPY_D368970E,USR_30A38E2A,USR_FBCE6A13,2022-06-01,,75,3773.25,61,123.96,False,False,False
CPY_78DECF22,USR_7B8812FB,USR_A3E86A4B,2023-07-12,,10,2875.62,128,-616.35,True,True,False
CPY_D7480BAE,USR_7796A2F1,USR_B1A7D4D3,2021-12-06,,20,1870.24,196,1326.95,True,False,False
CPY_576A076C,USR_714332EB,USR_F228EFB5,2020-07-30,,75,2854.72,132,410.6,False,False,False
CPY_8A4C7925,USR_A770681A,USR_77B3FE5A,2021-12-11,,25,4612.04,159,645.43,True,False,False
CPY_CBF06910,USR_A55DD694,USR_ACBE2A8F,2023-12-25,,100,277.95,193,-176.96,True,False,False
CPY_0D6784CF,USR_9BEBDAAB,USR_C0430B74,2021-04-08,2021-05-09,50,1180.84,147,1853.19,False,True,True
CPY_3AC36701,USR_D3F73560,USR_EFDFAA86,2021-12-07,,75,3154.93,94,1622.51,False,False,False
CPY_2C2BDF07,USR_24A75F1E,USR_AF4A6DBC,2022-06-30,2024-01-06,20,3186.01,159,762.73,True,True,True
CPY_4F310618,USR_B5862F04,USR_32AF3B0B,2021-03-28,,20,2863.21,106,744.82,False,True,False
CPY_363A9DF3,USR_3D747CDA,USR_0DC3F50D,2021-03-23,,20,864.12,72,1527.18,True,False,True
CPY_DD075677,USR_91CF9F4D,USR_9A24F433,2023-03-29,2024-07-05,20,4631.73,93,1317.33,False,True,True
CPY_931EF0BB,USR_BA2ADEF1,USR_60E69613,2022-08-21,,100,2325.03,156,-566.42,False,True,False
CPY_EFDBECD0,USR_2724B339,USR_A02A1472,2021-09-16,,25,3987.99,98,-902.54,True,False,False
CPY_DD28B1AD,USR_141F50C0,USR_CB15BCD1,2020-02-04,2021-05-14,50,4805.42,89,128.5,True,True,False
CPY_2427CA33,USR_D103EC33,USR_C66D368C,2021-09-18,,25,379.68,48,1827.3,False,False,False
CPY_8C780381,USR_233840BA,USR_1049CEC5,2020-08-21,,100,1615.05,40,-376.33,True,False,False
CPY_9D53EDA5,USR_9E065E53,USR_B6956BD6,2022-08-07,,100,4503.85,83,1708.37,True,False,True
CPY_C31FDA13,USR_2C84AD83,USR_42702797,2023-06-05,,10,718.46,130,-600.15,False,True,True
CPY_2FC231E9,USR_E7702CA2,USR_BDBE8A2D,2020-11-23,2021-05-08,10,3879.43,122,-888.98,True,False,False
CPY_2709CA22,USR_044D99FF,USR_8C4454E4,2022-10-31,,20,478.73,16,571.91,False,False,False
CPY_D549D090,USR_63219265,USR_24D60426,2023-06-15,,10,4894.88,146,194.86,True,True,False
CPY_04A59E5F,USR_0CD487CB,USR_84FC0B67,2023-08-03,,10,4638.49,75,-483.09,False,True,True
CPY_D7D4A28D,USR_4020D263,USR_BE542B3D,2022-03-06,2022-09-15,75,4437.9,142,1266.58,False,True,True
CPY_E95BE0C4,USR_4F4316C7,USR_B166029D,2022-04-15,2022-06-08,100,4721.78,84,-633.31,True,False,True
CPY_17B6ABBB,USR_92352371,USR_242C354B,2020-09-29,,10,1142.14,11,1116.58,True,True,True
CPY_51F880F1,USR_2242E750,USR_8716D5A5,2021-02-19,,75,3133.97,107,802.5,True,True,True
CPY_158FF78E,USR_12580062,USR_405050A7,2023-07-17,,20,4406.57,161,435.33,False,False,False
CPY_9B5800EF,USR_A0246311,USR_38BED70C,2023-06-20,,75,4782.11,150,-694.28,False,True,False
CPY_E3722D3D,USR_94BB9DEF,USR_BE617688,2022-08-09,2023-05-07,50,3623.74,140,971.59,False,False,False
CPY_1F353D6E,USR_B265D7FF,USR_2F710CF7,2020-06-04,2021-04-29,25,2838.72,155,1484.74,False,True,False
CPY_37400CEC,USR_4B44782C,USR_C4F7F6F0,2020-10-25,,50,4689.63,64,955.83,False,False,False
CPY_2C416039,USR_F5DC62B2,USR_C434C2DA,2023-12-03,,25,772.28,176,470.45,False,True,False
CPY_C72AFC1D,USR_AEA7AA8A,USR_69683EEA,2020-11-06,2021-03-13,50,1518.19,16,1379.52,True,False,False
CPY_79322777,USR_E7C6700E,USR_5B2BD7B7,2020-08-03,,25,3129.03,181,-354.97,False,True,False
CPY_214FFAE5,USR_05768A62,USR_D98B6CCA,2022-04-03,2022-12-16,10,3673.89,7,645.22,True,True,True
CPY_640056C0,USR_352F176E,USR_F1F80159,2020-03-01,,50,2883.78,37,949.14,True,False,False
CPY_7876DD38,USR_D4BFE057,USR_E8C8222C,2020-09-23,,25,3930.09,167,1667.79,True,False,True
CPY_78735FB3,USR_90D2203D,USR_17326A7A,2022-12-30,,50,2344.42,166,170.86,True,True,True
CPY_85DABD04,USR_AC62A0C2,USR_A202185C,2023-08-17,2024-05-06,20,4469.36,45,-917.5,False,True,False
CPY_32934AF4,USR_D01032B9,USR_082CC899,2024-01-30,,50,2570.32,110,1405.72,True,True,True
CPY_A9C7A66D,USR_7D9B9625,USR_C64C206E,2020-11-21,2022-06-10,10,1251.93,88,1883.31,True,True,True
CPY_0A701D0C,USR_D1E5AF39,USR_C1AE9106,2023-06-13,,10,3057.67,121,1838.92,True,False,False
CPY_F8E94B0C,USR_9452D3D0,USR_A675ABB4,2023-03-31,,25,4992.32,59,545.94,False,True,False
CPY_D2478144,USR_5C44ABDC,USR_F35546DB,2022-11-14,,25,3603.26,135,-131.31,False,True,True
CPY_89649895,USR_630D0621,USR_43E9CFD8,2020-06-14,,25,4983.48,102,485.44,False,True,False
CPY_DFDEA72A,USR_939C71AE,USR_7611C352,2023-09-08,,10,817.65,8,-410.65,True,True,False
CPY_345D9C37,USR_5B09AD64,USR_A03964FF,2020-04-05,2020-11-12,75,2254.11,102,866.71,False,False,False
CPY_2EC194B0,USR_1B911FFE,USR_02CA93FF,2021-09-16,,10,3190.96,22,-303.61,True,True,False
CPY_9C707662,USR_7320057B,USR_10BEF865,2022-12-11,,20,2229.85,41,592.38,True,True,False
CPY_7387B810,USR_542E0238,USR_38ED9B9E,2023-10-19,,25,4082.52,132,1970.03,False,False,False
CPY_9F43FDF0,USR_C4513B0B,USR_32AF3B0B,2021-02-04,,75,1980.47,59,1423.65,True,True,False
CPY_E3FD62DF,USR_B3CACADA,USR_465F3349,2022-11-11,,50,4130.27,177,1595.52,False,False,True
CPY_25F15C3A,USR_3DA84E37,USR_37534A93,2023-11-26,,20,4506.35,73,891.86,False,True,True
CPY_39113D0A,USR_B7F2B3B2,USR_A252D89F,2020-09-16,,75,3873.27,85,903.82,False,False,False
CPY_56A018A5,USR_362D1E83,USR_91DAA196,2023-05-17,,20,1743.1,31,532.3,True,True,True
CPY_2F965F4E,USR_049B6495,USR_BFB9C8A4,2023-12-03,2024-05-08,20,2325.25,81,594.17,False,True,True
CPY_935A3409,USR_ABFAF99B,USR_1049CEC5,2022-02-17,,100,230.94,14,-945.78,True,False,False
CPY_9F099D05,USR_CB397232,USR_BFE1A662,2022-05-05,,10,3921.01,174,-558.15,True,False,False
CPY_9FE2E378,USR_490B77A8,USR_FEB60F4E,2020-07-20,2020-11-27,75,3703.17,137,243.11,False,True,True
CPY_EC65CF6B,USR_65C40A00,USR_6C0210B0,2020-04-16,,10,4130.32,157,-527.05,True,False,True
CPY_C50C604C,USR_7C3B7C7F,USR_FBCE6A13,2023-07-04,,20,1651.13,62,1533.67,True,False,False
CPY_91041BC6,USR_9ECD2A49,USR_2A1A114A,2021-12-12,,75,2325.16,77,979.18,True,True,False
CPY_EADBAB55,USR_25F8A547,USR_328691B5,2021-08-10,2022-01-19,25,4856.14,55,1772.41,True,False,True
CPY_BB5BC469,USR_4B12FC0F,USR_4055A6EA,2021-03-29,,10,4845.63,146,-889.07,False,True,True
CPY_A68B52EC,USR_0F88233C,USR_0BA080B9,2020-07-14,,10,4537.22,113,442.25,True,False,True
CPY_FBB9AF2A,USR_6BF6E917,USR_05DCF78C,2022-11-09,,100,354.22,74,-857.86,False,False,False
CPY_C652AD0B,USR_9FEB5580,USR_7FFA1A9E,2023-04-07,,100,4664.41,76,-213.98,True,False,True
CPY_E89471B5,USR_218120B9,USR_A9E024EC,2023-02-13,,75,867.09,83,1057.66,True,True,True
CPY_A0C8E04E,USR_0C12EECC,USR_375FB135,2021-08-06,,10,4228.64,148,1395.67,True,True,False
CPY_22F04D79,USR_4EF0B97B,USR_D98B6CCA,2022-09-02,2024-04-16,25,3147.45,37,1486.68,False,True,False
CPY_4CC244B3,USR_FB800403,USR_D7D6784E,2020-05-29,,20,4128.48,119,223.57,False,False,False
CPY_D24B5AF9,USR_C902E033,USR_97D4050B,2022-09-19,,100,4909.84,146,1403.48,True,False,True
CPY_E2399825,USR_DDD43468,USR_EE748FFE,2020-12-09,,25,1720.19,114,1868.84,False,False,False
CPY_D1BEB762,USR_340AED30,USR_1B72F696,2021-01-24,2022-05-18,20,3764.92,49,-847.77,False,True,False
CPY_578E382B,USR_25FFBCF7,USR_97D4050B,2022-10-15,,50,2832.01,102,557.34,False,True,False
CPY_7E465E5A,USR_7C34ED6D,USR_DDE52586,2022-08-10,2023-09-03,10,633.5,16,1686.81,True,True,False
CPY_FE3181AE,USR_A930F274,USR_679866B9,2022-12-31,,75,2071.22,189,-875.02,True,True,True
CPY_56BC5897,USR_4CC8ACCF,USR_2A1A114A,2020-11-02,2021-04-10,100,894.03,39,388.85,False,True,False
CPY_6C2C4858,USR_2185F493,USR_1C34D457,2022-12-24,2023-02-03,75,1818.12,159,-254.6,False,True,False
CPY_F2D543EC,USR_D8ACF7F2,USR_7611C352,2020-09-16,,10,1371.8,90,1472.46,True,False,False
CPY_30141381,USR_7BB7093F,USR_3A10071D,2022-01-16,2023-02-22,25,446.09,108,988.6,True,False,False
CPY_7ABAC3D9,USR_7D191BA3,USR_2A1A114A,2021-09-16,2022-03-14,10,2236.24,77,-490.94,True,False,False
CPY_2A681C5C,USR_68536CC9,USR_5614BC60,2020-11-20,2021-02-11,25,2383.03,66,1028.21,True,False,False
CPY_A00AA279,USR_8EA746C6,USR_382C6128,2022-08-13,,100,1214.16,12,186.82,False,True,True
CPY_9405DE1B,USR_53606273,USR_E16189A9,2022-03-15,2023-06-30,20,2690.92,191,1138.24,False,True,False
CPY_1BBB1515,USR_2F55F9FE,USR_2411484B,2023-12-06,,20,1525.9,78,958.52,True,False,True
CPY_91227FB4,USR_39BFC7D1,USR_0764A753,2023-03-07,,100,953.35,108,1675.13,False,True,False
CPY_BB8D2ED9,USR_70811B08,USR_826BA514,2020-06-06,2021-07-05,100,816.98,199,826.05,True,False,True
CPY_D22E062D,USR_20DD924D,USR_EF7DD3A1,2020-06-07,,10,3338.04,17,222.92,False,True,False
CPY_708E8C11,USR_E5793E31,USR_CE4B5643,2022-02-21,,100,4289.28,17,426.78,True,False,True
CPY_4310F2BA,USR_1064C2CF,USR_97F4892A,2023-08-22,,75,4194.8,128,1341.01,False,False,False
CPY_69BF0248,USR_CC6ED6F0,USR_71461BD7,2021-06-23,,75,1021.48,165,1219.15,False,True,True
CPY_4B60F9F0,USR_BC0ED8E5,USR_132741E7,2023-12-09,,25,1156.52,61,-629.52,False,False,False
CPY_1D93C0B9,USR_CEB0F7F2,USR_A082AAB0,2023-11-05,,25,1847.97,138,1950.0,True,True,False
CPY_722CC798,USR_CB55D259,USR_37534A93,2023-12-23,2024-12-08,20,1858.89,129,-543.69,False,True,False
CPY_FD38DEFB,USR_2EB2C617,USR_719446BA,2023-07-22,,20,3160.23,162,1447.71,True,True,True
CPY_5F58027C,USR_030E4B12,USR_08CBF407,2020-01-06,2020-10-18,10,249.11,128,1533.47,True,True,True
CPY_5372E088,USR_4CD6DF5B,USR_6303D028,2022-05-09,,20,730.21,171,1446.17,False,True,False
CPY_244F682D,USR_7FF044D9,USR_6303D028,2021-03-17,,50,1888.57,108,935.03,True,True,False
CPY_24267D59,USR_5FF7C807,USR_2A1A114A,2020-02-11,,75,2353.07,180,1423.82,False,False,False
CPY_89033498,USR_F4AB8D5F,USR_E5089B28,2024-02-03,,100,1758.91,24,-648.84,True,True,True
CPY_8ACDBF23,USR_3A014E4D,USR_971E41EC,2020-03-20,,20,2614.64,67,1582.96,False,False,True
CPY_284D187A,USR_25E58A4C,USR_AC639A17,2022-07-04,,10,1215.15,57,60.35,False,True,True
CPY_5ABB27BC,USR_579418B3,USR_76A68AFC,2021-08-18,,100,2680.55,94,-217.48,True,False,True
CPY_A0F10695,USR_25304563,USR_2A38A0BC,2022-04-07,,50,3182.87,123,772.13,True,False,False
CPY_5D7C5695,USR_EF735C9E,USR_6D751442,2022-05-01,2023-09-17,100,3811.49,36,-10.34,True,False,True
CPY_661A2F61,USR_984F428F,USR_03B2ACCF,2023-03-07,,100,2060.41,60,629.57,True,True,False
CPY_E680A4D0,USR_A78E77FD,USR_D98B6CCA,2021-01-03,,20,3743.58,40,1965.07,False,True,True
CPY_0EFE13C1,USR_45AD7185,USR_072199A8,2021-02-11,,100,2571.05,37,1932.4,True,True,True
CPY_8F3AC0DA,USR_CECF781F,USR_5A2BD37B,2022-01-22,2022-11-03,10,3550.89,74,309.11,True,True,True
CPY_8D22F5DF,USR_F41C0872,USR_C222584A,2023-01-13,2024-03-10,100,1140.24,29,-315.73,False,False,False
CPY_E1296BA5,USR_65FA35B0,USR_4B029FA6,2022-03-27,,20,2018.69,76,-464.64,True,False,False
CPY_3664941C,USR_F61030C4,USR_E8446A94,2020-08-26,,50,450.85,83,-937.37,True,False,True
CPY_179C1DF0,USR_95895883,USR_09FBA0E2,2022-01-15,,20,1168.5,122,-226.3,True,True,False
CPY_7CA77389,USR_367CFD91,USR_025D0460,2023-07-03,,100,2951.62,130,1467.84,False,False,True
CPY_97550B9A,USR_62094B0F,USR_F422C881,2020-10-31,2020-12-30,10,2553.77,153,-995.46,False,False,False
CPY_4A0434E1,USR_0B3368E9,USR_7FFA1A9E,2023-11-10,2024-10-20,20,4686.58,145,-375.68,True,True,True
CPY_88970DE3,USR_56524231,USR_84C2D38F,2020-07-31,,50,2537.79,131,1557.62,False,False,False
CPY_814653D4,USR_632D2CFE,USR_8DB423DE,2022-12-14,,100,372.64,193,-139.61,True,False,True
CPY_8AC99754,USR_87E17B00,USR_B0FDCFE5,2022-10-28,,50,3637.67,71,195.8,False,False,False
CPY_37055E59,USR_5B280F43,USR_D4A982F3,2021-07-04,,100,2699.52,192,1290.1,False,False,True
CPY_B5C56492,USR_B7A0EB76,USR_05705BDC,2021-05-12,2021-07-24,10,1230.21,67,-307.04,False,False,True
CPY_1631ECE9,USR_E5D230D4,USR_8716D5A5,2022-07-16,,25,1900.97,75,1017.89,True,True,True
CPY_5E47F48D,USR_B5862F04,USR_0485ED40,2020-01-11,,20,4327.9,163,1000.76,True,False,True
CPY_77CDB569,USR_80AF26F7,USR_7F6E7DFB,2020-04-01,,100,4890.77,98,-424.62,True,False,False
CPY_AC2FB78F,USR_02876DCA,USR_1A0F4B0A,2023-06-01,2024-04-23,75,3433.2,29,-909.82,True,False,False
CPY_64E2D52A,USR_FEAF4A3F,USR_405050A7,2023-01-03,,10,1230.13,66,1513.86,False,False,False
CPY_09CCC1E5,USR_AB3EB391,USR_CE4B5643,2022-05-13,,25,4166.6,17,887.29,True,False,False
CPY_A9806F99,USR_23A30FBD,USR_74577A14,2023-08-04,2024-07-19,100,630.62,136,62.54,False,True,True
CPY_57A3517E,USR_E61F84A3,USR_971E41EC,2022-04-13,2022-10-18,100,4435.2,6,-922.66,False,True,False
CPY_0B9C64CD,USR_9EBA3F23,USR_6E209C98,2020-10-29,2021-06-04,75,102.12,18,847.25,False,False,True
CPY_D65D6717,USR_9D559F4D,USR_7958C9CA,2021-08-14,,25,130.42,190,767.69,False,True,False
CPY_CF5E27D8,USR_4A5D08BF,USR_AF4A6DBC,2021-06-29,,50,1165.5,47,1040.2,False,True,True
CPY_07B31B58,USR_7D35F894,USR_05DCF78C,2022-11-17,2023-05-23,50,723.52,46,130.42,False,False,True
CPY_3E8E2FB5,USR_C0C3456A,USR_C1588435,2023-09-12,2024-02-01,75,2396.75,73,509.33,True,False,True
CPY_C0EA8DD1,USR_13240AC5,USR_CD637932,2022-10-18,,20,3550.47,114,1018.15,False,True,False
CPY_4EA8A23D,USR_19A022CB,USR_5C27332D,2020-09-06,2021-10-12,25,1667.78,129,-4.27,True,False,False
CPY_058DF429,USR_A648076A,USR_242C354B,2020-07-17,,25,2431.48,150,-684.48,False,False,True
CPY_EDB29175,USR_D112B754,USR_3B0BC610,2021-11-04,,75,276.11,174,1177.89,True,False,False
CPY_493D524D,USR_FC1104E9,USR_ACABAA86,2021-05-05,,75,687.97,22,-704.16,True,True,False
CPY_9AA49738,USR_CC458B0A,USR_BDBE8A2D,2022-02-02,2023-02-09,20,3382.98,153,506.23,True,False,True
CPY_6EC97CA3,USR_CF78ABFF,USR_554E2E95,2022-01-09,,25,1614.48,144,621.02,False,True,True
CPY_8EC37BFD,USR_1F771D3B,USR_79F70462,2022-10-31,2023-07-23,20,4733.34,181,1756.36,True,True,False
CPY_7478B968,USR_1E66E6C6,USR_09FBA0E2,2022-09-17,2023-08-26,10,2120.14,180,1366.35,False,False,True
CPY_27FAF858,USR_FB04AB89,USR_A948B17E,2021-12-31,,10,1709.49,198,604.43,True,False,False
CPY_3FD89B14,USR_13C6FFB0,USR_5D7BD165,2022-09-13,,20,429.94,143,1173.45,False,True,True
CPY_6D74CC50,USR_E93233E8,USR_F4AB8D5F,2024-01-08,,20,4717.8,46,913.78,False,True,False
CPY_06ED0F98,USR_D9F15646,USR_D9FA2400,2020-12-29,,50,1367.17,55,-462.62,True,False,False
CPY_3EA97861,USR_7FF7C1C6,USR_C1AE9106,2021-08-06,,50,4270.46,145,1754.77,False,True,True
CPY_5CF71F05,USR_854C908E,USR_C0B877F1,2021-06-01,,100,4250.3,158,1250.05,True,False,True
CPY_D2E292B1,USR_2AE462D3,USR_C1AE9106,2021-04-19,,25,2547.83,138,-43.02,True,False,True
CPY_AFC699A8,USR_F25383DA,USR_7FFA1A9E,2023-05-18,,100,2849.58,147,-683.01,False,False,True
CPY_23063E07,USR_1B2F43A8,USR_87987869,2020-03-11,2021-06-22,25,3616.08,117,1427.07,True,True,False
CPY_4011F33D,USR_74EB0C1B,USR_E3721638,2023-11-14,,10,911.3,26,-58.68,False,True,True
CPY_D71D0EF1,USR_47CE4DE4,USR_9BB764AB,2023-07-14,2024-06-27,50,1752.66,162,-573.15,False,True,False
CPY_DC57E4A5,USR_06A2C6DF,USR_A03964FF,2022-05-02,,100,1468.24,200,-794.75,True,True,False
CPY_267EB1BE,USR_3E102745,USR_3581D95E,2020-10-13,,25,512.49,23,281.51,False,True,False
CPY_3EC00FBD,USR_E7827084,USR_A3E86A4B,2022-09-06,,20,4263.15,89,976.99,True,True,True
CPY_9ADEC25E,USR_12257863,USR_42DCCE5C,2020-09-09,,50,2840.83,10,1693.49,True,False,False
CPY_1C1398B7,USR_9E429047,USR_2A831512,2021-11-25,,20,1173.62,61,624.19,True,False,True
CPY_0D69046D,USR_A22C43A1,USR_0EBFD1F4,2022-06-12,2023-10-15,50,4304.23,95,338.46,True,True,True
CPY_87EC17AD,USR_835F39CB,USR_C13FCE42,2020-11-02,2022-06-14,25,1828.61,176,1032.14,True,True,True
CPY_9FE6F22E,USR_56CC5EFE,USR_8549059C,2023-11-05,,75,1544.06,79,1768.36,False,False,True
CPY_58DF3ED3,USR_930D205D,USR_C4F7F6F0,2023-01-26,,20,2331.97,99,109.75,False,False,False
CPY_DA9040C0,USR_8FCA0E96,USR_319CED27,2023-10-19,,10,4104.19,116,1113.81,True,True,False
CPY_7AFEE6EF,USR_5353B970,USR_E24589D4,2020-08-31,,100,2711.52,127,1478.81,True,True,False
CPY_B9D8391D,USR_DB37491E,USR_E24589D4,2020-04-23,,20,4000.98,148,-940.69,False,True,True
CPY_4401315D,USR_97FCBE45,USR_5C27332D,2022-09-01,,50,1179.06,176,1975.29,False,True,False
CPY_9BACE6D8,USR_BA4D2B53,USR_DF7022E1,2021-05-16,2022-04-12,50,4976.0,88,-180.79,False,False,False
CPY_E8407434,USR_9DDEEF00,USR_3DDE5DF0,2020-12-21,,50,1731.94,38,343.39,True,True,True
CPY_78E57FF8,USR_37E1E86C,USR_1B56FF6C,2021-01-29,,10,4433.29,115,20.47,True,True,True
CPY_E78643FF,USR_F5131A87,USR_5CEEB838,2020-07-02,2020-12-25,100,1724.0,35,-767.74,False,True,False
CPY_1063AC74,USR_945EFD73,USR_41205C55,2022-03-19,,50,891.98,29,1457.18,True,False,False
CPY_C61FB855,USR_CD0D6B5E,USR_031E6902,2023-02-06,,100,1617.01,199,1929.77,False,True,False
CPY_BBE29013,USR_A07F762C,USR_DEC26FB3,2022-03-22,,25,3499.81,68,-271.39,True,False,True
CPY_26801388,USR_BE8F6DD0,USR_D7D6784E,2023-06-18,,75,2571.39,69,1273.24,True,True,True
CPY_FE18CE60,USR_E926CDD2,USR_E5C846E7,2021-06-07,,20,3406.6,143,91.53,True,False,False
CPY_B147B468,USR_98696D73,USR_E26AAA73,2021-09-07,,25,2315.62,20,1177.41,True,False,True
CPY_B2EF8710,USR_4B58DA5A,USR_A202185C,2023-03-13,2024-09-17,10,1538.31,179,789.3,True,False,True
CPY_5B8BE6D0,USR_D27B3D02,USR_5CEEB838,2022-12-13,,25,2109.98,156,72.08,False,False,False
CPY_B3092C50,USR_16B0EAF2,USR_A521D51A,2020-06-01,2020-10-04,100,4350.64,194,1491.51,False,False,False
CPY_0D9754C8,USR_6EA1B2C8,USR_8D47892A,2020-08-23,,20,4271.34,133,-308.81,False,True,False
CPY_E122AD25,USR_299CB855,USR_082CC899,2021-03-19,,10,4273.95,107,549.08,True,True,True
CPY_43A2D531,USR_1CCCCE13,USR_7A40D7CA,2020-12-26,2022-06-22,100,676.44,112,1748.03,False,True,True
CPY_72AB8E98,USR_9A2EDBF1,USR_1FB97B18,2022-02-25,,50,4644.35,115,219.43,False,True,False
CPY_A5A93D4C,USR_5BD60081,USR_B7EC142A,2023-06-16,,75,4402.09,35,-694.98,False,False,False
CPY_397C7652,USR_09E1315C,USR_BDBE8A2D,2021-10-13,,20,1014.61,176,-669.84,True,True,True
CPY_C69E5E8B,USR_75AD5124,USR_24D60426,2023-09-15,,50,1913.9,191,700.5,False,False,False
CPY_A7D7B580,USR_3A4DE17E,USR_F5746586,2021-12-16,2022-10-31,20,332.74,40,17.97,True,False,True
CPY_90577647,USR_7FCC267D,USR_5992BFFF,2024-01-09,,100,4305.44,166,-347.02,True,False,False
CPY_3DA3CBCA,USR_C2A4CE15,USR_B878D582,2023-11-09,2024-08-06,100,4603.44,139,118.82,False,False,False
CPY_0DD8C2B7,USR_4738082C,USR_C747AC8B,2023-08-24,2024-08-05,20,4383.73,194,783.3,False,False,True
CPY_D2F8A5E7,USR_7AA7FC44,USR_42E0D03A,2022-06-15,,100,2097.22,188,-220.77,True,False,True
CPY_5E299F9C,USR_1295C290,USR_C1522698,2023-10-01,,50,1454.46,44,-828.62,True,False,True
CPY_BEA42273,USR_C8914397,USR_83F60C33,2023-04-03,,50,2320.25,12,-700.75,True,False,False
CPY_66F44B8E,USR_457DC98F,USR_C0F94FA4,2023-01-28,,50,3556.08,184,611.3,True,False,True
CPY_3CB7A1C7,USR_AF4E8415,USR_97D4050B,2022-04-15,2023-06-15,20,2788.71,164,920.56,True,True,True
CPY_2B94C4FC,USR_80A5729B,USR_CAB209DA,2021-11-13,2022-05-03,20,4070.52,189,1019.23,False,True,False
CPY_6D7798B6,USR_89DC2C0A,USR_0E299B91,2021-04-11,2022-04-14,20,3388.01,108,701.03,True,True,True
CPY_F597634B,USR_CE0D0A2F,USR_725264FC,2020-05-11,,75,4457.42,179,168.73,True,True,True
CPY_20E49EA5,USR_2D70AEBE,USR_AB1E2732,2021-07-30,,20,2999.47,24,-2.91,False,True,False
CPY_12A016CA,USR_93803403,USR_E5089B28,2020-12-24,,10,312.83,105,-773.72,False,True,False
CPY_074F0780,USR_0B3C8513,USR_9328DBDC,2021-05-26,2021-11-27,75,1978.59,192,-869.81,True,True,True
CPY_A5857A84,USR_06C3F0B0,USR_F8DA50F6,2023-07-31,2023-10-14,50,1064.65,107,940.59,False,False,False
CPY_23E9B40C,USR_BDD451C0,USR_ABFAF99B,2020-09-12,2021-02-11,10,4826.83,20,-814.12,True,False,True
CPY_DF1E0988,USR_25726D52,USR_C66D368C,2020-06-08,2021-10-22,50,3147.42,192,571.13,True,True,True
CPY_52C62E98,USR_FC1104E9,USR_8D47892A,2021-09-29,2022-09-10,100,1472.75,32,-694.74,False,False,False
CPY_80EBA4FE,USR_611B2DDC,USR_2D777794,2020-02-17,,100,249.49,146,690.28,True,False,True
CPY_0BDEA110,USR_50530F66,USR_B62A49D1,2021-07-05,,100,4962.88,83,-820.82,True,False,False
CPY_CC5D8979,USR_F0EEA4AA,USR_F2F8D00B,2023-08-09,,10,1655.71,67,336.15,False,False,True
CPY_8C8372DE,USR_931560AE,USR_29A16FE9,2022-04-09,,50,539.84,150,460.04,True,True,True
CPY_CCF464AC,USR_42E066A0,USR_10BEF865,2023-10-09,,10,3446.75,167,1338.34,True,True,True
CPY_F17653C8,USR_5CB952E8,USR_4B4A99FA,2022-08-06,,50,2675.22,41,821.07,True,True,True
CPY_18D27534,USR_6D0EEA17,USR_50129D25,2023-02-24,2024-05-27,100,4476.32,179,66.93,True,True,True
CPY_6626F49C,USR_0C91AAE2,USR_F422C881,2023-06-24,,100,613.63,106,1715.19,False,False,False
CPY_0F7B4257,USR_F484DC76,USR_6303D028,2020-11-25,,20,4594.61,61,1609.88,True,True,False
CPY_D808EE43,USR_071573AD,USR_9B82D5D0,2020-09-12,,25,2513.45,158,-901.34,False,True,True
CPY_C8161838,USR_15C17A26,USR_D1BB4554,2023-09-30,,10,4848.04,197,1811.09,True,False,False
CPY_8D927DA2,USR_E872029D,USR_E26AAA73,2023-03-25,,25,2906.27,166,1766.4,False,False,False
